102.4444	37.5327
102.6044	34.4417
104.0560	38.9644
104.1841	37.0767
103.5000	32.3762
104.5086	34.5547
106.1969	32.5844
106.0859	37.6148
106.2865	39.7422
106.5738	35.3408
109.1620	41.1579
109.1795	33.7196
110.9554	39.5280
111.3898	35.6005
112.3111	37.5165
112.9921	39.8298
114.2333	36.9121
114.4096	32.8158
115.2011	40.5001
115.8761	35.4609
